41505.95,49.949,-46.175,422.915076,-0.017837,0.09207,-0.001484
41505.95,48.739,-40.785,422.790457,-0.022419,0.087467,-0.00266
41505.95,47.267,-35.688,422.598451,-0.026568,0.082401,-0.003728
41505.95,45.56,-30.901,422.346264,-0.030269,0.077167,-0.004664
41505.95,43.644,-26.426,422.042421,-0.033532,0.071996,-0.005447
41505.95,41.544,-22.256,421.696597,-0.036383,0.067056,-0.006061
41505.95,39.285,-18.373,421.319427,-0.038858,0.062453,-0.006491
41505.95,36.888,-14.754,420.922291,-0.040994,0.058245,-0.006726
41505.95,34.372,-11.375,420.517088,-0.042831,0.054458,-0.006759
41505.95,31.754,-8.211,420.116001,-0.044406,0.051092,-0.006588
41505.95,29.048,-5.236,419.731252,-0.045749,0.048131,-0.006215
41505.95,26.268,-2.427,419.374853,-0.046891,0.045554,-0.005644
41505.95,23.424,0.238,419.058364,-0.047855,0.043336,-0.004886
41505.96,20.528,2.78,418.792654,-0.048661,0.041449,-0.003954
41505.96,17.588,5.218,418.587676,-0.049327,0.039871,-0.002864
41505.96,14.611,7.57,418.452259,-0.049867,0.038579,-0.001638
41505.96,11.606,9.853,418.393917,-0.05029,0.037553,-0.000299
41505.96,8.579,12.081,418.418684,-0.050607,0.03678,0.001128
41505.96,5.535,14.271,418.53098,-0.050822,0.036247,0.002614
41505.96,2.482,16.435,418.733503,-0.050941,0.035945,0.00413
41505.96,-0.576,18.589,419.027157,-0.050965,0.035871,0.005647
41505.96,-3.632,20.745,419.411015,-0.050896,0.036023,0.007132
41505.96,-6.681,22.916,419.882314,-0.050731,0.036403,0.008556
41505.96,-9.718,25.118,420.436491,-0.05047,0.037017,0.00989
41505.96,-12.735,27.363,421.06725,-0.050105,0.037874,0.011104
41505.96,-15.728,29.668,421.766663,-0.049631,0.038988,0.012174
41505.96,-18.689,32.047,422.525305,-0.049038,0.040374,0.013075
41505.97,-21.61,34.518,423.332416,-0.048315,0.042053,0.013786
41505.97,-24.484,37.1,424.176086,-0.047447,0.044046,0.014291
41505.97,-27.3,39.811,425.043468,-0.046416,0.046379,0.014575
41505.97,-30.05,42.672,425.921005,-0.0452,0.049077,0.014628
41505.97,-32.72,45.708,426.794665,-0.043775,0.052165,0.014445
41505.97,-35.298,48.94,427.650197,-0.042109,0.055662,0.014024
41505.97,-37.768,52.395,428.473379,-0.040171,0.059577,0.013368
41505.97,-40.112,56.098,429.25027,-0.037923,0.063904,0.012483
41505.97,-42.312,60.071,429.96746,-0.035327,0.068608,0.01138
41505.97,-44.344,64.337,430.612305,-0.032345,0.073614,0.010075
41505.97,-46.185,68.909,431.173153,-0.028945,0.078797,0.008585
41505.97,-47.809,73.792,431.639546,-0.025105,0.083969,0.006931
41505.97,-49.189,78.98,432.002413,-0.020824,0.088878,0.005139
41505.97,-50.299,84.446,432.254228,-0.016125,0.093218,0.003235
41505.98,-51.116,90.148,432.389145,-0.011067,0.096661,0.001248
41505.98,-51.622,96.021,432.403113,-0.005741,0.098905,-0.00079
41505.98,-51.802,101.988,432.293945,-0.000267,0.099733,-0.00285
41505.98,-51.654,107.959,432.061372,0.005214,0.099061,-0.004898
41505.98,-51.179,113.846,431.707057,0.010562,0.096956,-0.006902
41505.98,-50.391,119.569,431.234575,0.015655,0.093625,-0.00883
41505.98,-49.308,125.063,430.649365,0.020397,0.089364,-0.010654
41505.98,-47.952,130.281,429.958651,0.024726,0.0845,-0.012342
41505.98,-46.35,135.197,429.17133,0.028615,0.079344,-0.013869
41505.98,-44.527,139.802,428.297834,0.032064,0.074154,-0.01521
41505.98,-42.51,144.099,427.34996,0.035092,0.069125,-0.016345
41505.98,-40.324,148.102,426.340684,0.03773,0.064387,-0.017254
41505.98,-37.99,151.833,425.283949,0.040016,0.060021,-0.017925
41505.98,-35.528,155.313,424.194433,0.041988,0.056064,-0.018346
41505.98,-32.957,158.569,423.087308,0.043683,0.052526,-0.018511
41505.99,-30.291,161.624,421.977986,0.045136,0.049399,-0.018419
41505.99,-27.545,164.504,420.881859,0.046375,0.046664,-0.018072
41505.99,-24.73,167.231,419.81404,0.047427,0.044297,-0.017477
41505.99,-21.857,169.827,418.789108,0.048313,0.042273,-0.016645
41505.99,-18.935,172.31,417.820857,0.049052,0.040566,-0.01559
41505.99,-15.973,174.701,416.922061,0.049659,0.039154,-0.014333
41505.99,-12.979,177.014,416.10426,0.050145,0.038017,-0.012894
41505.99,-9.958,179.268,415.377562,0.050521,0.037138,-0.0113
41505.99,-6.918,-178.524,414.750476,0.050792,0.036504,-0.009578
41505.99,-3.865,-176.347,414.22977,0.050965,0.036105,-0.007758
41505.99,-0.804,-174.187,413.820365,0.051042,0.035936,-0.005872
41505.99,2.258,-172.03,413.525262,0.051024,0.035994,-0.003953
41505.99,5.317,-169.863,413.345505,0.050912,0.036279,-0.002032
41505.99,8.366,-167.672,413.280179,0.050702,0.036797,-0.000143
41506.00,11.399,-165.443,413.326452,0.050391,0.037554,0.001684
41506.00,14.41,-163.16,413.47964,0.049972,0.038564,0.003417
41506.00,17.393,-160.81,413.733319,0.049437,0.03984,0.00503
41506.00,20.34,-158.374,414.079463,0.048776,0.041402,0.006497
41506.00,23.243,-155.835,414.508609,0.047974,0.043271,0.007794
41506.00,26.094,-153.175,415.010054,0.047016,0.045471,0.008904
41506.00,28.882,-150.372,415.572066,0.04588,0.048028,0.009811
41506.00,31.596,-147.404,416.182118,0.044543,0.050969,0.010504
41506.00,34.222,-144.247,416.827128,0.042976,0.054314,0.010976
